customer_ID,risk_score,State,Region,Number_Of_Dependents,marital_status,Gender,Age,Age Group,Fund,Total_Asset,No of qtns,GENERAL_SAVING_ASSET,HOME_OWNERSHIP_ASSET,FAMILY_PLANNING_ASSET,RETIREMENT_ASSET,UNKNOWN_ASSET
285,3.07,Washington,West,4,Divorced,Male,65,55+,Second Chance Retirees,1656307.8,8,405881.01,108992.99,288059.3,551480.8,301893.7
286,3.68,Maryland,Northeast,4,Single,Male,65,55+,Second Chance Retirees,4731534.1,7,301973.26,227611.61,1669465.23,1711865.75,820618.25
287,3.2,Connecticut,Northeast,4,Single,Male,65,55+,Second Chance Retirees,7162969.12,6,629776.18,638688.77,2207688.91,3314202.65,372612.61
288,2.71,Florida,South,4,Married,Male,65,55+,Pre-Retirees,6355486.55,7,591183.59,534376.88,3384216.2,699750.6,1145959.28
293,3.42,Connecticut,Northeast,4,Single,Male,65,55+,Second Chance Retirees,3051970.83,7,1168734.15,228304.44,757418.13,664501.22,233012.89
294,2,Florida,South,4,Married,Male,65,55+,Pre-Retirees,8066507.78,7,2003808.52,594591.5,3627993.28,765673.96,1074440.52
295,2.8,Ohio,Midwest,4,Married,Male,65,55+,Pre-Retirees,5557328.29,6,1949147.87,343853.58,2305784.71,563753.55,394788.58
296,2.17,Nevada,West,4,Married,Male,65,55+,Pre-Retirees,5084485.66,8,64703.56,994532.7,3689150.77,231090.66,105007.97
298,2.89,Virginia,South,1,Married,Male,65,55+,Pre-Retirees,6333392.95,7,642688.3,1077654.61,3178519.34,399443.37,1035087.33
299,2.73,Kentucky,South,1,Married,Male,65,55+,Pre-Retirees,6280295.05,7,1842872.93,560851.57,861195.63,1775343.4,1240031.52
300,2.5,California,West,4,Married,Male,65,55+,Pre-Retirees,7724288.33,8,1466071.03,829287.51,3144796.01,2283140.62,993.16
301,3.72,Connecticut,Northeast,0,Single,Male,65,55+,Second Chance Retirees,5638697.26,8,1465903.48,20680.36,2734728.33,739967.16,677417.93
302,3,Montana,West,0,Divorced,Male,65,55+,Second Chance Retirees,2256143.92,7,768091.27,62248.84,353978.35,852171.22,219654.24
304,3.08,Maryland,Northeast,0,Single,,65,55+,Second Chance Retirees,5682588.8,7,245089.73,895174.84,1798125.97,2137253.51,606944.75
307,2.36,Connecticut,Northeast,3,Married,Female,65,55+,Pre-Retirees,8320607.57,6,2763879.96,18151.29,4975781.05,510585,52210.27
309,2.36,Maryland,Northeast,1,Married,Female,65,55+,Pre-Retirees,6873567.67,6,1808687.46,310818.46,2594640.86,985931.48,1173489.41
311,2.36,Connecticut,Northeast,1,Married,Female,65,55+,Pre-Retirees,13104261.33,6,1423326.15,513178.47,3233911.26,6895994.98,1037850.47
312,2.36,California,West,1,Married,Female,65,55+,Pre-Retirees,5350418.24,6,1973595.31,902311.86,401919.15,1336915.76,735676.16
313,2.36,Delaware,Northeast,1,Married,Female,65,55+,Pre-Retirees,10258298.3,6,689395.08,1473487.14,3030103.25,4828837.48,236475.35
314,2.36,Maryland,Northeast,1,Married,Female,65,55+,Pre-Retirees,10181976.29,6,44874.46,306277.73,3671149.44,4337992.34,1821682.32
315,2.36,Georgia,South,1,Married,Female,65,55+,Pre-Retirees,10129580.51,6,3406304.68,1390493.52,2010255.62,3055658.86,266867.83
316,2.36,Ohio,Midwest,1,Married,Female,65,55+,Pre-Retirees,12823761.22,6,3609021.31,1333899.03,4104759.11,3522203.94,253877.83
318,2.36,Connecticut,Northeast,1,Married,Female,65,55+,Pre-Retirees,9745028.84,6,407695.39,827298.39,4439696.79,3020931.01,1049407.26
320,3.07,Massachusetts,Northeast,1,Divorced,Male,65,55+,Second Chance Retirees,2929346.43,7,615202.02,294000.98,1162783.13,684240.34,173119.96
323,2.85,Virginia,South,1,Married,Male,65,55+,Pre-Retirees,8876670.94,7,918626.84,952248.84,2170186.76,3724063.95,1111544.55
324,3.07,Massachusetts,Northeast,1,Single,Male,65,55+,Second Chance Retirees,4563204.61,6,844859.06,183051.27,2530842.54,533773.84,470677.9
326,3.72,Florida,South,1,Single,Male,65,55+,Second Chance Retirees,4984586.1,8,1458994.31,210924.7,1609090.14,1592033.41,113543.54
328,3.27,Georgia,South,1,Divorced,Male,65,55+,Second Chance Retirees,3898223.48,7,785363.49,495150.76,1458896.56,1011730.1,147082.57
329,3.55,Pennsylvania,Northeast,1,Divorced,Male,65,55+,Second Chance Retirees,3921753.16,7,913623.78,143507.26,935716.08,1652795.04,276111
331,4,Connecticut,Northeast,3,Single,Male,65,55+,Second Chance Retirees,6735532.84,6,380461.16,393623.66,1971582.16,3437002.86,552863
333,3.38,Wyoming,West,3,Divorced,Male,65,55+,Second Chance Retirees,3950806.71,8,980098.91,251588.64,793268.58,1855685.52,70165.06
334,3.36,Maryland,Northeast,3,Divorced,Male,65,55+,Second Chance Retirees,3267374.76,7,590880.06,209169.53,581543.82,1495895.44,389885.91
336,3,Illinois,Midwest,3,Divorced,Male,65,55+,Second Chance Retirees,3037936.72,6,614370.85,9405.76,1311102.78,721764.99,381292.34
339,3.29,Florida,South,3,Divorced,Male,65,55+,Second Chance Retirees,4503729.15,5,676386.46,350152.97,1499194.48,1462012.66,515982.58
340,3.11,Colorado,West,3,Single,,65,55+,Second Chance Retirees,5838017.1,5,2040120.58,238570.37,1524985.14,1575978.77,458362.24
342,2.36,Florida,South,3,Married,,65,55+,Pre-Retirees,8471273.15,6,1067332.97,1226324.42,901368.94,4133450.26,1142796.56
345,2.89,Colorado,West,2,Married,Male,65,55+,Pre-Retirees,5454004.86,7,377552.95,714726.6,2293220.97,1957730.11,110774.23
346,2.5,Minnesota,Midwest,2,Married,Male,65,55+,Pre-Retirees,5446704.31,6,275330.76,60522.76,1407219.09,3540284.97,163346.73
347,2.67,Florida,South,2,Married,Male,65,55+,Pre-Retirees,7476706.35,7,978507.13,52422.49,3160201.82,2794428.75,491146.16
348,2.36,California,West,2,Married,Female,65,55+,Pre-Retirees,10531131.06,6,3674723.64,1489662.91,3444229.9,1553929.98,368584.63
349,2.36,Nevada,West,2,Married,Female,65,55+,Pre-Retirees,11758288.1,6,1129245.44,1323940.74,3802836.21,3951313.52,1550952.19
352,2.36,Indiana,Midwest,2,Married,Female,65,55+,Pre-Retirees,12058085.52,6,1753167.69,314178.32,4765178.25,4038032.79,1187528.47
357,2.36,Oregon,West,2,Married,Female,65,55+,Pre-Retirees,10928125.36,6,2653734.47,258519.27,4170001.87,3622796.24,223073.51
361,2.36,Florida,South,2,Married,Female,65,55+,Pre-Retirees,7110910.87,6,707327.71,1679111.18,548379.37,3993875.31,182217.3
362,2.36,Michigan,Midwest,2,Married,Female,65,55+,Pre-Retirees,10866671.71,6,2523430.54,1319524.32,1586060.61,5389061.93,48594.31
363,2.36,California,West,2,Married,Female,65,55+,Pre-Retirees,11225554.7,6,356134.9,1716802.96,2235460.59,5588343.82,1328812.43
364,3.15,Washington,West,2,Divorced,Male,65,55+,Second Chance Retirees,2027663.72,7,859608.05,134882.85,534441.96,23186.18,475544.68
365,2.93,Florida,South,2,Married,Male,65,55+,Pre-Retirees,10496831.91,7,669231.76,90408.99,3636212.86,4899163.78,1201814.52
368,3,Maine,Northeast,2,Single,Male,65,55+,Second Chance Retirees,6243276.4,7,1769073.32,656091.26,396627.19,3094382.3,327102.33
370,3.83,Washington,West,2,Divorced,Male,65,55+,Second Chance Retirees,2294391.28,8,981996.81,184288.83,112422.34,641492.18,374191.12
371,1.67,Delaware,Northeast,2,Married,Male,65,55+,Pre-Retirees,6731726.22,7,1613894.88,716934.82,3066964.24,1058445.27,275487.01
372,3.19,California,West,2,Single,Male,65,55+,Second Chance Retirees,4600376.91,8,1243753.43,724620.87,654026.16,1926634.32,51342.13
375,3.19,Alabama,South,2,Single,Male,65,55+,Second Chance Retirees,5097987.37,8,1492853.36,196497.76,2217071,764754.68,426810.57
376,4.2,Virginia,South,2,Single,Male,65,55+,Second Chance Retirees,5909756.59,7,67053.36,930899.64,1192859.74,3415600.66,303343.19
380,3.81,Maine,Northeast,2,Single,Male,65,55+,Second Chance Retirees,4476796.45,8,1106353.87,465409.71,283876.44,2008354.61,612801.82
381,2.39,California,West,2,Married,Male,65,55+,Pre-Retirees,1902208.58,8,142265.01,199392.46,261370.51,927542.55,371638.05
382,3.1,Massachusetts,Northeast,2,Single,,65,55+,Second Chance Retirees,8544964.89,6,2098151.64,824147.88,1324282.28,3573845.96,724537.13
384,2.5,Florida,South,1,Married,Male,65,55+,Pre-Retirees,5692186.55,6,29130.57,14367.23,2365898.75,3148743.94,134046.06
386,2.44,Kentucky,South,1,Married,Male,65,55+,Pre-Retirees,3732151.12,8,337222.33,72870.35,2980690.88,217550.86,123816.7
387,2.23,Oklahoma,South,1,Married,Male,65,55+,Pre-Retirees,8396391.38,7,1034850.09,703150.91,2033136.52,4519912.05,105341.81
389,2.36,Texas,South,0,Married,Female,65,55+,Pre-Retirees,9382961.58,6,3333388.41,1720984.45,3237828.98,863702.61,227057.13
390,2.36,Maryland,Northeast,0,Married,Female,65,55+,Pre-Retirees,10294497.91,6,3381739.55,499781.32,3560569.83,1818616.55,1033790.66
393,2.36,Georgia,South,0,Married,Female,65,55+,Pre-Retirees,9927665.65,6,2022932.62,470552.66,5317159.16,1157650.04,959371.17
394,3.17,Maryland,Northeast,0,Single,Male,65,55+,Second Chance Retirees,4972485.22,6,605666.32,916736.56,2061623.77,787078.66,601379.91
395,3.67,Nevada,West,0,Divorced,Male,65,55+,Second Chance Retirees,3479372.21,7,900113.76,341439.44,1475492.15,642288.4,120038.46
396,4,Pennsylvania,Northeast,0,Divorced,Male,65,55+,Second Chance Retirees,2536953.33,7,757229.3,141842.06,677067.46,447153.41,513661.1
397,2.72,Florida,South,0,Married,Male,65,55+,Pre-Retirees,9151592.1,8,855577.63,387127.23,3327517.81,3486391.33,1094978.1
398,3.3,Washington,West,0,Divorced,Male,65,55+,Second Chance Retirees,1938751.1,8,4250.06,953.68,1022202.48,448141.41,463203.47
399,3.55,Alabama,South,0,Divorced,Male,65,55+,Second Chance Retirees,4059236.53,7,1021816.64,453368.97,1228214.52,1002598.48,353237.92
400,1.94,Alabama,South,0,Married,Male,65,55+,Pre-Retirees,6794591.74,7,2422930.85,908503.94,1665940.35,1157509.52,639707.08
401,3.27,California,West,0,Single,Male,65,55+,Second Chance Retirees,6092825.36,7,1106677.54,406500.78,2712952.85,1674874.66,191819.53
403,3.21,Massachusetts,Northeast,0,Single,Male,65,55+,Second Chance Retirees,5974954.12,8,551312.24,77283.74,1762628.21,2837347.34,746382.59
404,3.19,Maine,Northeast,0,Single,Male,65,55+,Second Chance Retirees,3428431.35,8,1135979.58,461428.91,768258.69,346832.93,715931.24
406,2.83,Delaware,Northeast,0,Married,Male,65,55+,Pre-Retirees,7797414.76,8,1552653.77,721517.72,2282365.24,2836709.99,404168.04
407,3,Virginia,South,0,Divorced,Male,65,55+,Second Chance Retirees,2935191.85,7,890187.38,251903.34,1153310.5,341839.47,297951.16
408,3.2,Oregon,West,0,Divorced,Male,65,55+,Second Chance Retirees,1493087.08,8,716027.31,238480.84,80871.34,43492.8,414214.79
410,3,Pennsylvania,Northeast,0,Single,Male,65,55+,Second Chance Retirees,3617140.18,6,197716.71,924888.28,1147659.36,1119530.51,227345.32
411,3.14,Florida,South,0,Single,Male,65,55+,Second Chance Retirees,7717258.03,7,807303.18,687084.65,2158701.67,3187682.41,876486.12
412,3.1,Florida,South,0,Single,Male,65,55+,Second Chance Retirees,7333943.86,8,1531375.56,501220.51,1269467.88,3488461.52,543418.39
413,3.67,Massachusetts,Northeast,1,Divorced,Male,65,55+,Second Chance Retirees,2270192.08,7,180019.32,417534.99,874108.56,697760.13,100769.08
414,3.11,Texas,South,1,Single,Male,65,55+,Second Chance Retirees,4193693.8,5,1526187.12,214185.54,797416.68,997361.54,658542.92
415,2.11,Illinois,Midwest,1,Married,Male,65,55+,Pre-Retirees,4745600.88,8,1600773.66,1230122.9,217491.58,1208022.57,489190.17
417,1.68,Florida,South,1,Married,Male,65,55+,Pre-Retirees,5941112.11,8,1006303.33,11977.68,20006.44,4666631.42,236193.24
418,3.58,Virginia,South,1,Single,Male,65,55+,Second Chance Retirees,7744093.26,8,874550.85,678348.03,1749322.79,3591761.1,850110.49
419,1.64,Florida,South,1,Married,Male,65,55+,Pre-Retirees,8107449.42,5,2206663.43,214396.79,1440094.03,3562771.93,683523.24
421,2.36,Nevada,West,1,Married,,65,55+,Pre-Retirees,9478961.86,6,2373656.06,453572.5,1810360.19,3827795.09,1013578.02
423,2.33,Indiana,Midwest,0,Married,Male,65,55+,Pre-Retirees,4235734.33,7,156109.57,936761.4,2183636.33,921142.31,38084.72
426,2.2,California,West,0,Married,Male,65,55+,Pre-Retirees,7323230.92,7,1048011.74,702459.26,3675528.23,857048.03,1040183.66
427,2.36,Delaware,Northeast,0,Married,Female,65,55+,Pre-Retirees,10131653.75,6,1559946.59,1517097.25,2922110.94,3957232.03,175266.94
428,2.36,Maryland,Northeast,0,Married,Female,65,55+,Pre-Retirees,6168988.43,6,1214586.92,114520.35,3335043.63,350239.97,1154597.56
429,2.36,Florida,South,0,Married,Female,65,55+,Pre-Retirees,8726399.88,6,474708.12,1122605.45,569444.43,5662940.03,896701.85
430,2.36,Maryland,Northeast,0,Married,Female,65,55+,Pre-Retirees,7088409.99,6,1129363.75,443004.87,53598.54,4774139.88,688302.95
431,2.36,California,West,0,Married,Female,65,55+,Pre-Retirees,9375642.81,6,627980.37,1834275.27,2048505.08,4266195.15,598686.94
432,2.36,Florida,South,0,Married,Female,65,55+,Pre-Retirees,10377575.03,6,3567559.51,67172.98,435309.08,5141567.06,1165966.4
433,2.36,Florida,South,0,Married,Female,65,55+,Pre-Retirees,14164559.89,6,3005776.8,1179083.51,3056171.04,5462654,1460874.54
435,2.36,Minnesota,Midwest,0,Married,Female,65,55+,Pre-Retirees,8691239.79,6,3257113.02,394932.84,2271351.89,2379050.67,388791.37
437,2.36,Oregon,West,0,Married,Female,65,55+,Pre-Retirees,12174049.57,6,2074374.81,265427.14,2440337.89,6203210.46,1190699.27
438,3.1,Massachusetts,Northeast,0,Single,Female,65,55+,Second Chance Retirees,5497926.13,6,1509369.08,88279.87,3024710.91,459690.94,415875.33
439,2.78,Georgia,South,0,Married,Male,65,55+,Pre-Retirees,4237210.35,5,761106.03,71363.39,1360791.62,1907472.15,136477.16
440,3.42,Michigan,Midwest,0,Single,Male,65,55+,Second Chance Retirees,5163716.28,7,507934.63,39276.99,639858.96,3505960.22,470685.48
441,3.82,Connecticut,Northeast,0,Single,Male,65,55+,Second Chance Retirees,3695249,7,1161844.44,363192.62,1708997.66,218093.24,243121.04
442,2.33,Florida,South,0,Married,Male,65,55+,Pre-Retirees,5686518.49,6,301891.95,781355.33,2313194.08,1958844.83,331232.3
445,3.76,Wyoming,West,0,Single,Male,65,55+,Second Chance Retirees,5618861.73,7,1748010.14,372740.94,1314132.49,1576672.91,607305.25
446,3.14,Kentucky,South,0,Single,Male,65,55+,Second Chance Retirees,7071557.51,6,1077260.18,741391.19,1435297.41,3573713.15,243895.58
447,3.36,Florida,South,0,Divorced,Male,65,55+,Second Chance Retirees,2672101.91,8,523389.57,387963.63,189746.86,1178831.89,392169.96
448,2.21,Connecticut,Northeast,0,Married,Male,65,55+,Pre-Retirees,7478651.86,6,1459950.59,1229642.42,1853995.1,1710442.41,1224621.34
450,4,Connecticut,Northeast,0,Divorced,Male,65,55+,Second Chance Retirees,2303554.87,6,724628.74,21547.14,866318.08,236782.62,454278.29
452,3.68,Nevada,West,0,Single,Male,65,55+,Second Chance Retirees,6777742.42,7,141587.6,500374.27,2496649.8,3574321.92,64808.83
453,3,California,West,0,Divorced,Male,65,55+,Second Chance Retirees,1260557.9,8,363646.92,10527.19,491661.3,272074.61,122647.88
454,3.2,Colorado,West,0,Single,Male,65,55+,Second Chance Retirees,5728888.89,6,1598051.33,256351.49,1787274.87,1186379.25,900831.95
456,3.5,Wisconsin,Midwest,0,Divorced,Male,65,55+,Second Chance Retirees,3773726.53,8,46504.54,142888.51,1417593.22,1681670.43,485069.83
457,2.62,California,West,0,Married,Male,65,55+,Pre-Retirees,6935721.94,7,1136033.68,476716.16,519740.96,4525498.1,277733.04
459,2.36,California,West,0,Married,,65,55+,Pre-Retirees,8072320.78,6,2457045.24,324212.77,1923195.46,3077042.59,290824.72
464,2.36,Massachusetts,Northeast,0,Married,Female,65,55+,Pre-Retirees,7544157.76,6,197979.35,1787862.96,4250.19,3769054.85,1785010.41
465,2.36,Virginia,South,0,Married,Female,65,55+,Pre-Retirees,7245402.84,6,1398941.48,204477.44,3627746.74,904803.49,1109433.69
466,2.36,Florida,South,0,Married,Female,65,55+,Pre-Retirees,10620116.21,6,3386218.12,1239208.59,908657.57,5055143.56,30888.37
467,2.36,Virginia,South,0,Married,Female,65,55+,Pre-Retirees,16712687.73,6,2759907.95,1720545.84,4789809.46,7116192.35,326232.13
468,2.36,Texas,South,0,Married,Female,65,55+,Pre-Retirees,8291474.2,6,391060.43,367120.73,1350240.28,5128621.8,1054430.96
470,2.36,Colorado,West,0,Married,Female,65,55+,Pre-Retirees,9122249.26,6,2555219.72,1026015.31,3463083.94,655135.6,1422794.69
472,2.36,Massachusetts,Northeast,0,Married,Female,65,55+,Pre-Retirees,9115746.87,6,1608067.84,1733210.67,668933.55,3389352.6,1716182.21
474,3.67,California,West,0,Single,Male,65,55+,Second Chance Retirees,5593843.85,7,767478.07,861138.72,2662489.16,408999.8,893738.1
476,3.5,Maine,Northeast,0,Single,Male,65,55+,Second Chance Retirees,7717447.2,8,1472607.3,789817.02,1419183.42,3568609.32,467230.14
477,1.81,Pennsylvania,Northeast,0,Married,Male,65,55+,Pre-Retirees,5758271.38,8,1139948.16,15989.75,997987.16,2930544.12,673802.19
478,2.5,Massachusetts,Northeast,0,Married,Male,65,55+,Pre-Retirees,5796995.94,8,2088185.55,97575.38,2968849.35,537730.25,104655.41
479,3.62,Maryland,Northeast,0,Divorced,Male,65,55+,Second Chance Retirees,2317744.87,5,570287.22,364462.64,1162807.62,60505.95,159681.44
480,2.52,California,West,0,Married,Male,65,55+,Pre-Retirees,7662085.76,7,391049.07,1104876.36,1615792.84,4265442.85,284924.64
481,3.85,California,West,5,Divorced,Male,65,55+,Second Chance Retirees,3250913,7,102188.94,484284.68,832219.75,1385631.31,446588.32
485,3.22,Pennsylvania,Northeast,5,Single,Male,65,55+,Second Chance Retirees,4147626.68,5,1542038.28,313105.1,1689895.68,321301.84,281285.78
488,2.5,Pennsylvania,Northeast,5,Married,Male,65,55+,Pre-Retirees,4769376.15,8,30452.7,163740.72,327605.99,4090366.43,157210.31
489,3.11,Florida,South,5,Divorced,Male,65,55+,Second Chance Retirees,2356457.11,8,728473.41,475992.97,619776.77,525486.62,6727.34
492,3.08,Florida,South,5,Single,,65,55+,Second Chance Retirees,4269427.35,7,1133013.26,403426.65,409112.26,1826561.41,497313.77
493,2.67,Texas,South,1,Married,Male,65,55+,Pre-Retirees,8095154.62,8,1787452.99,700282.25,2379286.17,2157382.16,1070751.05
495,2.36,Kentucky,South,1,Married,Female,65,55+,Pre-Retirees,13697231.94,6,1235895.9,250845.38,2930354.11,7470794.07,1809342.48
496,2.36,Massachusetts,Northeast,1,Married,Female,65,55+,Pre-Retirees,11258346.34,6,153349,1494577.09,4617269.09,3901169.38,1091981.78
498,4,Michigan,Midwest,1,Single,Female,65,55+,Second Chance Retirees,9297338.27,5,1469988,1235539.8,1231588.8,4451756.03,908465.64
499,2.36,Connecticut,Northeast,4,Married,Female,65,55+,Pre-Retirees,12900978.05,6,2942121.69,1157282.57,3067315.99,4951813.65,782444.15
500,2.36,Massachusetts,Northeast,4,Married,Female,65,55+,Pre-Retirees,10628786.75,6,2827872.4,449957.29,4309279.23,2184988.67,856689.16
501,2.36,California,West,4,Married,Female,65,55+,Pre-Retirees,8723324.37,6,510765.84,214801.7,5058614.81,1518758.84,1420383.18
502,2.36,California,West,4,Married,Female,65,55+,Pre-Retirees,16096226.71,6,3433947.38,1839795.05,5125508.67,4823010.32,873965.29
504,2.36,Oregon,West,4,Married,Female,65,55+,Pre-Retirees,8402953.67,6,3165678.55,1353216.76,1101871.56,1856392.01,925794.79
505,2.36,Florida,South,4,Married,Female,65,55+,Pre-Retirees,7121847.85,6,2472311.84,410650.72,832160.35,3270840.77,135884.17
507,2.36,Florida,South,4,Married,Female,65,55+,Pre-Retirees,11890098.42,6,2040276.7,101212.49,2040186.1,6149918.36,1558504.77
508,2.36,Washington,West,4,Married,Female,65,55+,Pre-Retirees,11326365.64,6,19890.37,950617.51,3093697.71,7151030.27,111129.78
509,2.36,California,West,4,Married,Female,65,55+,Pre-Retirees,12573750.02,6,1589265.1,114398.86,4160289,5761602.66,948194.4
510,2.36,Florida,South,4,Married,Female,65,55+,Pre-Retirees,7374600.23,6,2461748.89,234475.86,1449881.04,3191039.65,37454.79
511,2.36,Arizona,West,4,Married,Female,65,55+,Pre-Retirees,8697231.32,6,3506573.12,1648918.63,1296477.19,1125818.55,1119443.83
512,2.36,Oregon,West,4,Married,Female,65,55+,Pre-Retirees,6899422.42,6,185316.39,1232086.94,1719403.55,2932893.1,829722.44
513,2.36,Maine,Northeast,4,Married,Female,65,55+,Pre-Retirees,9431415.5,6,96186.36,1658911.74,1877336.7,5333968.97,465011.73
515,2.18,Maine,Northeast,4,Married,Male,65,55+,Pre-Retirees,6693011.4,7,141725.13,1148295.66,2925612.89,1938114.55,539263.17
516,3.38,Maryland,Northeast,4,Single,Male,65,55+,Second Chance Retirees,8517274.75,8,1824585.8,579492.86,2454830.26,2985103.56,673262.27
517,3.05,California,West,4,Single,Male,65,55+,Second Chance Retirees,5048375.81,8,49832.45,16400.31,817808.94,3571274.68,593059.43
518,3.65,Colorado,West,4,Divorced,Male,65,55+,Second Chance Retirees,3377352.89,8,781591.93,266691.67,1139116.68,745083.46,444869.15
521,2.73,Massachusetts,Northeast,4,Married,Male,65,55+,Pre-Retirees,6589779.72,7,1537281.66,688177.53,1740744.35,1763843.83,859732.35
522,1.55,Florida,South,4,Married,Male,65,55+,Pre-Retirees,6701263.43,8,1354563.23,252457.67,3684631.39,495552.35,914058.79
524,3.07,Ohio,Midwest,4,Single,Male,65,55+,Second Chance Retirees,3244384.91,7,1195109.32,828140.51,248371.25,327172.81,645591.02
